Index,Alphabet,Link,ScrapeStatus
2418,n,https://www.hindigeetmala.net/singer/nandini_shrikar.php,Done
2420,n,https://www.hindigeetmala.net/singer/narayan_parasuram.php,Done
2422,n,https://www.hindigeetmala.net/singer/narayana_subramanian.php,Done
2424,n,https://www.hindigeetmala.net/singer/narendra_bhansali.php,Done
2426,n,https://www.hindigeetmala.net/singer/naushad.php,Done
2428,n,https://www.hindigeetmala.net/singer/nayab_ali.php,Done
2430,n,https://www.hindigeetmala.net/singer/nayantara_bhatkal.php,Done
2432,n,https://www.hindigeetmala.net/singer/neeraj_shreedhar.php,Done
2434,n,https://www.hindigeetmala.net/singer/nikhil_kamat.php,Done
2436,n,https://www.hindigeetmala.net/singer/niraj_parikh.php,Done
2438,n,https://www.hindigeetmala.net/singer/nirmala_mishra.php,Done
2440,n,https://www.hindigeetmala.net/singer/niti_mohan.php,Done
2442,n,https://www.hindigeetmala.net/singer/noel_james.php,Done
2444,n,https://www.hindigeetmala.net/singer/nouman_javaid.php,Done
2446,n,https://www.hindigeetmala.net/singer/n_c_karunya.php,Done
2448,o,https://www.hindigeetmala.net/singer/omi.php,Done
2450,o,https://www.hindigeetmala.net/singer/om_puri.php,Done
2452,o,https://www.hindigeetmala.net/singer/om_prakash.php,Done
2454,o,https://www.hindigeetmala.net/singer/omar_nadeem.php,Done
2456,o,https://www.hindigeetmala.net/singer/osman_mir.php,Done
2458,o,https://www.hindigeetmala.net/singer/om_varma.php,Done
2460,o,https://www.hindigeetmala.net/singer/omkar_devaskar.php,Done
2462,o,https://www.hindigeetmala.net/singer/ousephachan.php,Done
2464,o,https://www.hindigeetmala.net/singer/oliver_sean.php,Done
2466,o,https://www.hindigeetmala.net/singer/om_prakash_varma.php,Done
2468,o,https://www.hindigeetmala.net/singer/omer_inayat.php,Done
2470,o,https://www.hindigeetmala.net/singer/omkar_rana.php,Done
2472,p,https://www.hindigeetmala.net/singer/pankaj_udhas.php,Done
2474,p,https://www.hindigeetmala.net/singer/poornima.php,Done
2476,p,https://www.hindigeetmala.net/singer/palak_muchhal.php,Done
2478,p,https://www.hindigeetmala.net/singer/papon.php,Done
2480,p,https://www.hindigeetmala.net/singer/palash_sen.php,Done
2482,p,https://www.hindigeetmala.net/singer/penaz_masani.php,Done
2484,p,https://www.hindigeetmala.net/singer/pamela_jain.php,Done
2486,p,https://www.hindigeetmala.net/singer/preeti_sagar.php,Done
2488,p,https://www.hindigeetmala.net/singer/parul_ghosh.php,Done
2490,p,https://www.hindigeetmala.net/singer/preeti_uttam.php,Done
2492,p,https://www.hindigeetmala.net/singer/pankaj_mullick.php,Done
2494,p,https://www.hindigeetmala.net/singer/paro_devi.php,Done
2496,p,https://www.hindigeetmala.net/singer/payal_dev.php,Done
2498,p,https://www.hindigeetmala.net/singer/p_susheela.php,Done
2500,p,https://www.hindigeetmala.net/singer/p_b_srinivas.php,Done
2502,p,https://www.hindigeetmala.net/singer/pankaj_awasthi.php,Done
2504,p,https://www.hindigeetmala.net/singer/premlata.php,Done
2506,p,https://www.hindigeetmala.net/singer/pahadi_sanyal.php,Done
2508,p,https://www.hindigeetmala.net/singer/pushpa_pagdhare.php,Done
2510,p,https://www.hindigeetmala.net/singer/pramodini_desai.php,Done
2512,p,https://www.hindigeetmala.net/singer/paresh_banerjee.php,Done
2514,p,https://www.hindigeetmala.net/singer/pratichee_mohapatra.php,Done
2516,p,https://www.hindigeetmala.net/singer/piyush_mishra.php,Done
2518,p,https://www.hindigeetmala.net/singer/pamela_chopra.php,Done
2520,p,https://www.hindigeetmala.net/singer/pavni_pandey.php,Done
2522,p,https://www.hindigeetmala.net/singer/parvati_khan.php,Done
2524,p,https://www.hindigeetmala.net/singer/pawni_pandey.php,Done
2526,p,https://www.hindigeetmala.net/singer/prajakta_shukre.php,Done
2528,p,https://www.hindigeetmala.net/singer/pinky.php,Done
2530,p,https://www.hindigeetmala.net/singer/preeti.php,Done
2532,p,https://www.hindigeetmala.net/singer/priya_panchal.php,Done
2534,p,https://www.hindigeetmala.net/singer/priya_saraiya.php,Done
2536,p,https://www.hindigeetmala.net/singer/pankaj_mitra.php,Done
2538,p,https://www.hindigeetmala.net/singer/parthiv_gohil.php,Done
2540,p,https://www.hindigeetmala.net/singer/parveen_sultana.php,Done
2542,p,https://www.hindigeetmala.net/singer/pushpa_hans.php,Done
2544,p,https://www.hindigeetmala.net/singer/p_bhanumathi.php,Done
2546,p,https://www.hindigeetmala.net/singer/p_jayachandran.php,Done
2548,p,https://www.hindigeetmala.net/singer/poonam_bhatia.php,Done
2550,p,https://www.hindigeetmala.net/singer/pandit_jasraj.php,Done
2552,p,https://www.hindigeetmala.net/singer/parichay.php,Done
2554,p,https://www.hindigeetmala.net/singer/parshuram.php,Done
2556,p,https://www.hindigeetmala.net/singer/pratik_agarwal.php,Done
2558,p,https://www.hindigeetmala.net/singer/priya_bhattacharya.php,Done
2560,p,https://www.hindigeetmala.net/singer/parampara_thakur.php,Done
2562,p,https://www.hindigeetmala.net/singer/prakriti_kakkar.php,Done
2564,p,https://www.hindigeetmala.net/singer/prakriti_kakar.php,Done
2566,p,https://www.hindigeetmala.net/singer/p_g_krishnaveni.php,Done
2568,p,https://www.hindigeetmala.net/singer/padma_wadkar.php,Done
2570,p,https://www.hindigeetmala.net/singer/parleen_gill.php,Done
2572,p,https://www.hindigeetmala.net/singer/prashant.php,Done
2574,p,https://www.hindigeetmala.net/singer/pratibha_singh_baghel.php,Done
2576,p,https://www.hindigeetmala.net/singer/prem_adeeb.php,Done
2578,p,https://www.hindigeetmala.net/singer/padmini_kolhapure.php,Done
2580,p,https://www.hindigeetmala.net/singer/parveen_saba.php,Done
2582,p,https://www.hindigeetmala.net/singer/pradeep_mehta.php,Done
2584,p,https://www.hindigeetmala.net/singer/prakash_prabhakar.php,Done
2586,p,https://www.hindigeetmala.net/singer/pritam.php,Done
2588,p,https://www.hindigeetmala.net/singer/parveen_khan.php,Done
2590,p,https://www.hindigeetmala.net/singer/pinakin_shah.php,Done
2592,p,https://www.hindigeetmala.net/singer/pinky_maidasani.php,Done
2594,p,https://www.hindigeetmala.net/singer/pooja_gaitonde.php,Done
2596,p,https://www.hindigeetmala.net/singer/preeti_pillai.php,Done
2598,p,https://www.hindigeetmala.net/singer/pritha_majumdar.php,Done
2600,p,https://www.hindigeetmala.net/singer/priya.php,Done
2602,p,https://www.hindigeetmala.net/singer/priyadarshini.php,Done
2604,p,https://www.hindigeetmala.net/singer/padmini.php,Done
2606,p,https://www.hindigeetmala.net/singer/peenaz_masani.php,Done
2608,p,https://www.hindigeetmala.net/singer/pooja_shankar.php,Done
2610,p,https://www.hindigeetmala.net/singer/prabha_bharti.php,Done
2612,p,https://www.hindigeetmala.net/singer/prem_nath.php,Done
2614,p,https://www.hindigeetmala.net/singer/priyanka_negi.php,Done
2616,p,https://www.hindigeetmala.net/singer/punjabi_mc.php,Done
2618,p,https://www.hindigeetmala.net/singer/putul_chatterjee.php,Done
2620,p,https://www.hindigeetmala.net/singer/pahari_sanyal.php,Done
2622,p,https://www.hindigeetmala.net/singer/pankaj.php,Done
2624,p,https://www.hindigeetmala.net/singer/paroma_p_dasgupta.php,Done
2626,p,https://www.hindigeetmala.net/singer/poorvi_koutish.php,Done
2628,p,https://www.hindigeetmala.net/singer/prashant_vadiyar.php,Done
2630,p,https://www.hindigeetmala.net/singer/prateek_kuhad.php,Done
2632,p,https://www.hindigeetmala.net/singer/pratima_dasgupta.php,Done
2634,p,https://www.hindigeetmala.net/singer/preeta_mazumdar.php,Done
2636,p,https://www.hindigeetmala.net/singer/preeta_mazumder.php,Done
2638,p,https://www.hindigeetmala.net/singer/prempal.php,Done
2640,p,https://www.hindigeetmala.net/singer/punkh.php,Done
2642,p,https://www.hindigeetmala.net/singer/padma_devi.php,Done
2644,p,https://www.hindigeetmala.net/singer/pandya.php,Done
2646,p,https://www.hindigeetmala.net/singer/pankaj_kapur.php,Done
2648,p,https://www.hindigeetmala.net/singer/parvez_kapadia.php,Done
2650,p,https://www.hindigeetmala.net/singer/praful_dave.php,Done
2652,p,https://www.hindigeetmala.net/singer/pranaay.php,Done
2654,p,https://www.hindigeetmala.net/singer/pranab_biswas.php,Done
2656,p,https://www.hindigeetmala.net/singer/prashant_singh.php,Done
2658,p,https://www.hindigeetmala.net/singer/prashant_tamang.php,Done
2660,p,https://www.hindigeetmala.net/singer/pratibha_bhagel.php,Done
2662,p,https://www.hindigeetmala.net/singer/preeti_pinky.php,Done
2664,p,https://www.hindigeetmala.net/singer/prem_dehati.php,Done
2666,p,https://www.hindigeetmala.net/singer/pritam_chakraborty.php,Done
2668,p,https://www.hindigeetmala.net/singer/prof._ramanand.php,Done
2670,p,https://www.hindigeetmala.net/singer/pushplata.php,Done
2672,p,https://www.hindigeetmala.net/singer/p_leela.php,Done
2674,p,https://www.hindigeetmala.net/singer/padmanabh_gaikwad.php,Done
2676,p,https://www.hindigeetmala.net/singer/palash_muchhal.php,Done
2678,p,https://www.hindigeetmala.net/singer/palomi_ghosh.php,Done
2680,p,https://www.hindigeetmala.net/singer/pankhi_dutta.php,Done
2682,p,https://www.hindigeetmala.net/singer/pardeep_sran.php,Done
2684,p,https://www.hindigeetmala.net/singer/pardhaan.php,Done
2686,p,https://www.hindigeetmala.net/singer/paresh.php,Done
2688,p,https://www.hindigeetmala.net/singer/paresh_kamath.php,Done
2690,p,https://www.hindigeetmala.net/singer/paroma_das_gupta.php,Done
2692,p,https://www.hindigeetmala.net/singer/parry_g.php,Done
2694,p,https://www.hindigeetmala.net/singer/parvez.php,Done
2696,p,https://www.hindigeetmala.net/singer/parvez_qadir.php,Done
2698,p,https://www.hindigeetmala.net/singer/pascal_paul.php,Done
2700,p,https://www.hindigeetmala.net/singer/patanjal.php,Done
2702,p,https://www.hindigeetmala.net/singer/pavan.php,Done
2704,p,https://www.hindigeetmala.net/singer/peddy_jey.php,Done
2706,p,https://www.hindigeetmala.net/singer/piyush_kapoor.php,Done
2708,p,https://www.hindigeetmala.net/singer/poonam_khubani.php,Done
2710,p,https://www.hindigeetmala.net/singer/poorna_seth.php,Done
2712,p,https://www.hindigeetmala.net/singer/prabhu_arora.php,Done
2714,p,https://www.hindigeetmala.net/singer/prabodh_dey.php,Done
2716,p,https://www.hindigeetmala.net/singer/pradeep_chatterjee.php,Done
2718,p,https://www.hindigeetmala.net/singer/pradeep_kumar_i.php,Done
2720,p,https://www.hindigeetmala.net/singer/pradeep_pandit.php,Done
2722,p,https://www.hindigeetmala.net/singer/praful_jhaveri.php,Done
2724,p,https://www.hindigeetmala.net/singer/pramila.php,Done
2726,p,https://www.hindigeetmala.net/singer/pranali.php,Done
2728,p,https://www.hindigeetmala.net/singer/prashant_satose.php,Done
2730,p,https://www.hindigeetmala.net/singer/pratiksha_vashishth.php,Done
2732,p,https://www.hindigeetmala.net/singer/pratima_rao.php,Done
2734,p,https://www.hindigeetmala.net/singer/pravesh_mallick.php,Done
2736,q,https://www.hindigeetmala.net/singer/qadir_mustafa.php,Done
2738,q,https://www.hindigeetmala.net/singer/qayum_ahmed.php,Done
2740,q,https://www.hindigeetmala.net/singer/qazi_touqeer.php,Done
2742,q,https://www.hindigeetmala.net/singer/qadir_fareedi.php,Done
2744,q,https://www.hindigeetmala.net/singer/qurat_ul_ain_balouch.php,Done
2746,q,https://www.hindigeetmala.net/singer/qurram_(q).php,Done
2748,q,https://www.hindigeetmala.net/singer/qadar_niazi_qawwal.php,Done
2750,q,https://www.hindigeetmala.net/singer/qadir.php,Done
2752,q,https://www.hindigeetmala.net/singer/qaran.php,Done
2754,q,https://www.hindigeetmala.net/singer/qari_din_mohammed_khatib_mewati.php,Done
2756,r,https://www.hindigeetmala.net/singer/rajkumari.php,Done
2758,r,https://www.hindigeetmala.net/singer/rahat_fateh_ali_khan.php,Done
2760,r,https://www.hindigeetmala.net/singer/roop_kumar_rathod.php,Done
2762,r,https://www.hindigeetmala.net/singer/richa_sharma.php,Done
2764,r,https://www.hindigeetmala.net/singer/rekha_bhardwaj.php,Done
2766,r,https://www.hindigeetmala.net/singer/raghav_sachar.php,Done
2768,r,https://www.hindigeetmala.net/singer/raja_hasan.php,Done
2770,r,https://www.hindigeetmala.net/singer/r_d_burman.php,Done
2772,r,https://www.hindigeetmala.net/singer/ritu_pathak.php,Done
2774,r,https://www.hindigeetmala.net/singer/remo_fernandes.php,Done
2776,r,https://www.hindigeetmala.net/singer/ravindra_jain.php,Done
2778,r,https://www.hindigeetmala.net/singer/rahul_ram.php,Done
2780,r,https://www.hindigeetmala.net/singer/runa_laila.php,Done
2782,r,https://www.hindigeetmala.net/singer/radharani.php,Done
2784,r,https://www.hindigeetmala.net/singer/raghu_dixit.php,Done
2786,r,https://www.hindigeetmala.net/singer/ram_shankar.php,Done
2788,r,https://www.hindigeetmala.net/singer/raftaar.php,Done
2790,r,https://www.hindigeetmala.net/singer/rana_mazumder.php,Done
2792,r,https://www.hindigeetmala.net/singer/rabbi_shergill.php,Done
2794,r,https://www.hindigeetmala.net/singer/ram_sampath.php,Done
2796,r,https://www.hindigeetmala.net/singer/raman_mahadevan.php,Done
2798,r,https://www.hindigeetmala.net/singer/ranu_mukherjee.php,Done
2800,r,https://www.hindigeetmala.net/singer/rahul_vaidya.php,Done
2802,r,https://www.hindigeetmala.net/singer/ranjit_barot.php,Done
2804,r,https://www.hindigeetmala.net/singer/ravindra_upadhyay.php,Done
2806,r,https://www.hindigeetmala.net/singer/rashid_ali.php,Done
2808,r,https://www.hindigeetmala.net/singer/ramdulari.php,Done
2810,r,https://www.hindigeetmala.net/singer/ravindra_sathe.php,Done
2812,r,https://www.hindigeetmala.net/singer/ram_kamlani.php,Done
2814,r,https://www.hindigeetmala.net/singer/renuka_devi.php,Done
2816,r,https://www.hindigeetmala.net/singer/rakesh_pandit.php,Done
2818,r,https://www.hindigeetmala.net/singer/ravi.php,Done
2820,r,https://www.hindigeetmala.net/singer/raageshwari.php,Done
2822,r,https://www.hindigeetmala.net/singer/rochak_kohli.php,Done
2824,r,https://www.hindigeetmala.net/singer/ramji_gulati.php,Done
2826,r,https://www.hindigeetmala.net/singer/runa_rizvi.php,Done
2828,r,https://www.hindigeetmala.net/singer/rafiq_ghaznavi.php,Done
2830,r,https://www.hindigeetmala.net/singer/ritika_sahani.php,Done
2832,r,https://www.hindigeetmala.net/singer/rattan_bai.php,Done
2834,r,https://www.hindigeetmala.net/singer/rekha_rao.php,Done
2836,r,https://www.hindigeetmala.net/singer/rachel_varghese.php,Done
2838,r,https://www.hindigeetmala.net/singer/raghuvir_yadav.php,Done
2840,r,https://www.hindigeetmala.net/singer/raaj.php,Done
2842,r,https://www.hindigeetmala.net/singer/rdb.php,Done
2844,r,https://www.hindigeetmala.net/singer/rehmat_bai.php,Done
2846,r,https://www.hindigeetmala.net/singer/rekha.php,Done
2848,r,https://www.hindigeetmala.net/singer/rishi.php,Done
2850,r,https://www.hindigeetmala.net/singer/ramola.php,Done
2852,r,https://www.hindigeetmala.net/singer/rewa_shankar.php,Done
2854,r,https://www.hindigeetmala.net/singer/rohini_roy.php,Done
2856,r,https://www.hindigeetmala.net/singer/roop_jauhari.php,Done
2858,r,https://www.hindigeetmala.net/singer/romy.php,Done
2860,r,https://www.hindigeetmala.net/singer/ranveer_singh.php,Done
2862,r,https://www.hindigeetmala.net/singer/raaj_gopal_iyer.php,Done
2864,r,https://www.hindigeetmala.net/singer/rafaqat_ali_khan.php,Done
2866,r,https://www.hindigeetmala.net/singer/rafiq.php,Done
2868,r,https://www.hindigeetmala.net/singer/raghubir_yadav.php,Done
2870,r,https://www.hindigeetmala.net/singer/raj_pandit.php,Done
2872,r,https://www.hindigeetmala.net/singer/raja_gul.php,Done
2874,r,https://www.hindigeetmala.net/singer/rajan_mishra.php,Done
2876,r,https://www.hindigeetmala.net/singer/rashid_khan.php,Done
2878,r,https://www.hindigeetmala.net/singer/rageshwari_sachdev.php,Done
2880,r,https://www.hindigeetmala.net/singer/rajendra_mehta.php,Done
2882,r,https://www.hindigeetmala.net/singer/rajkumar.php,Done
2884,r,https://www.hindigeetmala.net/singer/rakhi_sawant.php,Done
2886,r,https://www.hindigeetmala.net/singer/raman_kapoor.php,Done
2888,r,https://www.hindigeetmala.net/singer/rekha_gupta.php,Done
2890,r,https://www.hindigeetmala.net/singer/rituraj_mohanty.php,Done
2892,r,https://www.hindigeetmala.net/singer/ruchir.php,Done
2894,r,https://www.hindigeetmala.net/singer/r_p_sharma.php,Done
2896,r,https://www.hindigeetmala.net/singer/raavi_more.php,Done
2898,r,https://www.hindigeetmala.net/singer/radhika_chopra.php,Done
2900,r,https://www.hindigeetmala.net/singer/raghuveer_yadav.php,Done
2902,r,https://www.hindigeetmala.net/singer/rahul_b_seth.php,Done
2904,r,https://www.hindigeetmala.net/singer/rahul_jain.php,Done
2906,r,https://www.hindigeetmala.net/singer/rahul_pandey.php,Done
2908,r,https://www.hindigeetmala.net/singer/ramesh_mishra.php,Done
2910,r,https://www.hindigeetmala.net/singer/rani_hazarika.php,Done
2912,r,https://www.hindigeetmala.net/singer/raqueeb_alam.php,Done
2914,r,https://www.hindigeetmala.net/singer/ravi_choudhry.php,Done
2916,r,https://www.hindigeetmala.net/singer/reema_lahiri.php,Done
2918,r,https://www.hindigeetmala.net/singer/reshma.php,Done
2920,r,https://www.hindigeetmala.net/singer/rishi_kapoor.php,Done
2922,r,https://www.hindigeetmala.net/singer/robin_majumdar.php,Done
2924,r,https://www.hindigeetmala.net/singer/rahul_saxena.php,Done
2926,r,https://www.hindigeetmala.net/singer/rahul_seth.php,Done
2928,r,https://www.hindigeetmala.net/singer/rajeev_sundaresan.php,Done
2930,r,https://www.hindigeetmala.net/singer/rajesh_roshan.php,Done
2932,r,https://www.hindigeetmala.net/singer/rajeshwari.php,Done
2934,r,https://www.hindigeetmala.net/singer/rajkamal.php,Done
2936,r,https://www.hindigeetmala.net/singer/rajkumar_sharma.php,Done
2938,r,https://www.hindigeetmala.net/singer/rama_devi.php,Done
2940,r,https://www.hindigeetmala.net/singer/ramesh.php,Done
2942,r,https://www.hindigeetmala.net/singer/ranjana_joglekar.php,Done
2944,r,https://www.hindigeetmala.net/singer/rapperiya_baalam.php,Done
2946,r,https://www.hindigeetmala.net/singer/ratna_gupta.php,Done
2948,r,https://www.hindigeetmala.net/singer/rikkee.php,Done
2950,r,https://www.hindigeetmala.net/singer/rimi_dhar.php,Done
2952,r,https://www.hindigeetmala.net/singer/rohit_sharma.php,Done
2954,r,https://www.hindigeetmala.net/singer/ryan_victor.php,Done
2956,r,https://www.hindigeetmala.net/singer/raj_kapoor.php,Done
2958,r,https://www.hindigeetmala.net/singer/raja_hassan.php,Done
2960,r,https://www.hindigeetmala.net/singer/raja_kumari.php,Done
2962,r,https://www.hindigeetmala.net/singer/rajkumar_i.php,Done
2964,r,https://www.hindigeetmala.net/singer/ram_panjwani.php,Done
2966,r,https://www.hindigeetmala.net/singer/ranu_mondal.php,Done
2968,r,https://www.hindigeetmala.net/singer/ravin_singh.php,Done
2970,r,https://www.hindigeetmala.net/singer/reena_bhardwaj.php,Done
2972,r,https://www.hindigeetmala.net/singer/rekha_rani.php,Done
2974,r,https://www.hindigeetmala.net/singer/rema_lahiri.php,Done
2976,r,https://www.hindigeetmala.net/singer/ritu_johri.php,Done
2978,r,https://www.hindigeetmala.net/singer/robert_bob_omulo.php,Done
2980,r,https://www.hindigeetmala.net/singer/ronkini_gupta.php,Done
2982,r,https://www.hindigeetmala.net/singer/rose.php,Done
2984,r,https://www.hindigeetmala.net/singer/rabbani_mustafa.php,Done
2986,r,https://www.hindigeetmala.net/singer/rageshwari.php,Done
2988,r,https://www.hindigeetmala.net/singer/raghav_mathur.php,Done
2990,r,https://www.hindigeetmala.net/singer/rags.php,Done
2992,r,https://www.hindigeetmala.net/singer/rahul_mishra.php,Done
2994,r,https://www.hindigeetmala.net/singer/rahul_sipligunj.php,Done
2996,r,https://www.hindigeetmala.net/singer/rahul_srivastava.php,Done
2998,r,https://www.hindigeetmala.net/singer/rajni_karkare.php,Done
3000,r,https://www.hindigeetmala.net/singer/rajveer_singh.php,Done
3002,r,https://www.hindigeetmala.net/singer/ram_pyari.php,Done
3004,r,https://www.hindigeetmala.net/singer/ramchandra_marathe.php,Done
3006,r,https://www.hindigeetmala.net/singer/randeep_bhaskar.php,Done
3008,r,https://www.hindigeetmala.net/singer/ranjit_roy.php,Done
3010,r,https://www.hindigeetmala.net/singer/rasheeda.php,Done
3012,r,https://www.hindigeetmala.net/singer/rasika_shekar.php,Done
3014,r,https://www.hindigeetmala.net/singer/ratan_bai.php,Done
3016,r,https://www.hindigeetmala.net/singer/ravi_khote.php,Done
3018,r,https://www.hindigeetmala.net/singer/ravi_tripathi.php,Done
3020,r,https://www.hindigeetmala.net/singer/reeky_dev.php,Done
3022,r,https://www.hindigeetmala.net/singer/reema_nathaniel.php,Done
3024,r,https://www.hindigeetmala.net/singer/ripul_sharma.php,Done
3026,r,https://www.hindigeetmala.net/singer/rishi_singh.php,Done
3028,r,https://www.hindigeetmala.net/singer/rishikesh_kamerkar.php,Done
3030,r,https://www.hindigeetmala.net/singer/rita_ganguly.php,Done
3032,r,https://www.hindigeetmala.net/singer/robin_banerjee.php,Done
3034,r,https://www.hindigeetmala.net/singer/roshan.php,Done
3036,r,https://www.hindigeetmala.net/singer/roshni_baptist.php,Done
3038,r,https://www.hindigeetmala.net/singer/rupankar.php,Done
3040,r,https://www.hindigeetmala.net/singer/rupmatii_jolly.php,Done
3042,r,https://www.hindigeetmala.net/singer/ruprekha_banerjee.php,Done
3044,r,https://www.hindigeetmala.net/singer/raagi.php,Done
3046,r,https://www.hindigeetmala.net/singer/raahi.php,Done
3048,r,https://www.hindigeetmala.net/singer/rachita_arora.php,Done
3050,r,https://www.hindigeetmala.net/singer/radha.php,Done
3052,r,https://www.hindigeetmala.net/singer/rafiq_sagar.php,Done
3054,r,https://www.hindigeetmala.net/singer/raghav.php,Done
3056,r,https://www.hindigeetmala.net/singer/rahul.php,Done
3058,r,https://www.hindigeetmala.net/singer/rahul_mukherjee.php,Done
3060,r,https://www.hindigeetmala.net/singer/rahul_sharma.php,Done
3062,r,https://www.hindigeetmala.net/singer/raja_mushtaq.php,Done
3064,r,https://www.hindigeetmala.net/singer/raja_sagoo.php,Done
3066,r,https://www.hindigeetmala.net/singer/rajab_ali_bharti.php,Done
3068,r,https://www.hindigeetmala.net/singer/rajdeep_chatterjee.php,Done
3070,r,https://www.hindigeetmala.net/singer/rajendra_shiv.php,Done
3072,r,https://www.hindigeetmala.net/singer/rajesh_bhisen.php,Done
3074,r,https://www.hindigeetmala.net/singer/rajesh_khanna.php,Done
3076,r,https://www.hindigeetmala.net/singer/rajesh_sharma.php,Done
3078,r,https://www.hindigeetmala.net/singer/rajiv_bhalla.php,Done
3080,r,https://www.hindigeetmala.net/singer/rajneesh.php,Done
3082,r,https://www.hindigeetmala.net/singer/rajni.php,Done
3084,r,https://www.hindigeetmala.net/singer/rajnigandha_shekhawat.php,Done
3086,r,https://www.hindigeetmala.net/singer/rajshree_biswas.php,Done
3088,r,https://www.hindigeetmala.net/singer/ram_sehgal.php,Done
3090,r,https://www.hindigeetmala.net/singer/raman.php,Done
3092,r,https://www.hindigeetmala.net/singer/ramchandra_pal.php,Done
3094,r,https://www.hindigeetmala.net/singer/ramesh_iyer.php,Done
3096,r,https://www.hindigeetmala.net/singer/ramgopal_gupta.php,Done
3098,r,https://www.hindigeetmala.net/singer/ramya_iyer.php,Done
3100,r,https://www.hindigeetmala.net/singer/ranbir_kapoor.php,Done
3102,r,https://www.hindigeetmala.net/singer/rangnath_jadhav.php,Done
3104,r,https://www.hindigeetmala.net/singer/rangraj.php,Done
3106,r,https://www.hindigeetmala.net/singer/rani_indrani_sharma.php,Done
3108,r,https://www.hindigeetmala.net/singer/rani_kaur.php,Done
3110,r,https://www.hindigeetmala.net/singer/ravi_k_tripathi.php,Done
3112,r,https://www.hindigeetmala.net/singer/ravi_mishra_i.php,Done
3114,r,https://www.hindigeetmala.net/singer/ravi_shukla.php,Done
3116,s,https://www.hindigeetmala.net/singer/sonu_nigam.php,Done
3118,s,https://www.hindigeetmala.net/singer/shamshad_begum.php,Done
3120,s,https://www.hindigeetmala.net/singer/sunidhi_chauhan.php,Done
3122,s,https://www.hindigeetmala.net/singer/shreya_ghoshal.php,Done
3124,s,https://www.hindigeetmala.net/singer/shaan.php,Done
3126,s,https://www.hindigeetmala.net/singer/suman_kalyanpur.php,Done
3128,s,https://www.hindigeetmala.net/singer/sadhana_sargam.php,Done
3130,s,https://www.hindigeetmala.net/singer/suresh_wadkar.php,Done
3132,s,https://www.hindigeetmala.net/singer/sukhwinder_singh.php,Done
3134,s,https://www.hindigeetmala.net/singer/shankar_mahadevan.php,Done
3136,s,https://www.hindigeetmala.net/singer/s_p_balasubramaniam.php,Done
3138,s,https://www.hindigeetmala.net/singer/shabbir_kumar.php,Done
3140,s,https://www.hindigeetmala.net/singer/suraiya.php,Done
3142,s,https://www.hindigeetmala.net/singer/sudesh_bhosle.php,Done
3144,s,https://www.hindigeetmala.net/singer/sudha_malhotra.php,Done
3146,s,https://www.hindigeetmala.net/singer/shailendra_singh.php,Done
3148,s,https://www.hindigeetmala.net/singer/sapna_mukherjee.php,Done
3150,s,https://www.hindigeetmala.net/singer/shubha_mudgal.php,Done
3152,s,https://www.hindigeetmala.net/singer/sulakshana_pandit.php,Done
3154,s,https://www.hindigeetmala.net/singer/sulochana_kadam.php,Done
3156,s,https://www.hindigeetmala.net/singer/s_janaki.php,Done
3158,s,https://www.hindigeetmala.net/singer/shilpa_rao.php,Done
3160,s,https://www.hindigeetmala.net/singer/suraj_jagan.php,Done
3162,s,https://www.hindigeetmala.net/singer/suzanne_d_mello.php,Done
3164,s,https://www.hindigeetmala.net/singer/sharon_prabhakar.php,Done
3166,s,https://www.hindigeetmala.net/singer/shweta_pandit.php,Done
3168,s,https://www.hindigeetmala.net/singer/s_balbir.php,Done
3170,s,https://www.hindigeetmala.net/singer/sonu_kakkar.php,Done
3172,s,https://www.hindigeetmala.net/singer/salim_merchant.php,Done
3174,s,https://www.hindigeetmala.net/singer/sharda.php,Done
3176,s,https://www.hindigeetmala.net/singer/sapna_awasthi.php,Done
3178,s,https://www.hindigeetmala.net/singer/s_d_batish.php,Done
3180,s,https://www.hindigeetmala.net/singer/shafqat_amanat_ali.php,Done
3182,s,https://www.hindigeetmala.net/singer/surendra.php,Done
3184,s,https://www.hindigeetmala.net/singer/shalmali_kholgade.php,Done
3186,s,https://www.hindigeetmala.net/singer/shweta_shetty.php,Done
3188,s,https://www.hindigeetmala.net/singer/sadhna_sargam.php,Done
3190,s,https://www.hindigeetmala.net/singer/salma_agha.php,Done
3192,s,https://www.hindigeetmala.net/singer/shahid_mallya.php,Done
3194,s,https://www.hindigeetmala.net/singer/sowmya_raoh.php,Done
3196,s,https://www.hindigeetmala.net/singer/shanta_apte.php,Done
3198,s,https://www.hindigeetmala.net/singer/shibani_kashyap.php,Done
3200,s,https://www.hindigeetmala.net/singer/sitara_devi.php,Done
3202,s,https://www.hindigeetmala.net/singer/shraddha_pandit.php,Done
3204,s,https://www.hindigeetmala.net/singer/surinder_kaur.php,Done
3206,s,https://www.hindigeetmala.net/singer/sushma_shrestha.php,Done
3208,s,https://www.hindigeetmala.net/singer/shankar_dasgupta.php,Done
3210,s,https://www.hindigeetmala.net/singer/shekhar_ravjiani.php,Done
3212,s,https://www.hindigeetmala.net/singer/snehaprabha_pradhan.php,Done
3214,s,https://www.hindigeetmala.net/singer/sonali_rathod.php,Done
3216,s,https://www.hindigeetmala.net/singer/sona_mohapatra.php,Done
